Victim_ID,Event_Timepoint,T_minus,behaviour_risk,Engagement_Deviation,Missed_Checkin
V0921,22,4,0.06260000000000002,-0.458,0
V0921,22,3,0.08990000000000002,-0.367,0
V0921,22,2,0.0605,-0.465,0
V0921,22,1,0.03140000000000001,-0.562,0
V0921,22,0,0.09260000000000002,-0.358,0
V0921,23,7,0.07100000000000001,-0.43,0
V0921,23,6,0.3146,-0.618,1
V0921,23,5,0.06260000000000002,-0.458,0
V0921,23,4,0.08990000000000002,-0.367,0
V0921,23,3,0.0605,-0.465,0
V0921,23,2,0.03140000000000001,-0.562,0
V0921,23,1,0.09260000000000002,-0.358,0
V0921,23,0,0.04670000000000002,-0.511,0
V0924,16,7,0.24860000000000002,0.162,0
V0924,16,6,0.2048,0.016,0
V0924,16,5,0.19160000000000002,-0.028,0
V0924,16,4,0.20900000000000002,0.03,0
V0924,16,3,0.2036,0.012,0
V0924,16,2,0.1421,-0.193,0
V0924,16,1,0.2441,0.147,0
V0924,16,0,0.1583,-0.139,0
V0924,19,7,0.20900000000000002,0.03,0
V0924,19,6,0.2036,0.012,0
V0924,19,5,0.1421,-0.193,0
V0924,19,4,0.2441,0.147,0
V0924,19,3,0.1583,-0.139,0
V0924,19,2,0.15530000000000002,-0.149,0
V0924,19,1,0.1847,-0.051,0
V0924,19,0,0.14840000000000003,-0.172,0
V0924,21,7,0.1421,-0.193,0
V0924,21,6,0.2441,0.147,0
V0924,21,5,0.1583,-0.139,0
V0924,21,4,0.15530000000000002,-0.149,0
V0924,21,3,0.1847,-0.051,0
V0924,21,2,0.14840000000000003,-0.172,0
V0924,21,1,0.1355,-0.215,0
V0924,21,0,0.11900000000000001,-0.27,0
V0924,22,7,0.2441,0.147,0
V0924,22,6,0.1583,-0.139,0
V0924,22,5,0.15530000000000002,-0.149,0
V0924,22,4,0.1847,-0.051,0
V0924,22,3,0.14840000000000003,-0.172,0
V0924,22,2,0.1355,-0.215,0
V0924,22,1,0.11900000000000001,-0.27,0
V0924,22,0,0.11360000000000002,-0.288,0
V0924,23,7,0.1583,-0.139,0
V0924,23,6,0.15530000000000002,-0.149,0
V0924,23,5,0.1847,-0.051,0
V0924,23,4,0.14840000000000003,-0.172,0
V0924,23,3,0.1355,-0.215,0
V0924,23,2,0.11900000000000001,-0.27,0
V0924,23,1,0.11360000000000002,-0.288,0
V0924,23,0,0.10610000000000001,-0.313,0
V0929,20,7,0.2411,0.137,0
V0929,20,6,0.19790000000000002,-0.007,0
V0929,20,5,0.4469,-0.177,1
V0929,20,4,0.1829,-0.057,0
V0929,20,3,0.46040000000000003,-0.132,1
V0929,20,2,0.1778,-0.074,0
V0929,20,1,0.13280000000000003,-0.224,0
V0929,20,0,0.4778,-0.074,1
V0929,21,7,0.19790000000000002,-0.007,0
V0929,21,6,0.4469,-0.177,1
V0929,21,5,0.1829,-0.057,0
V0929,21,4,0.46040000000000003,-0.132,1
V0929,21,3,0.1778,-0.074,0
V0929,21,2,0.13280000000000003,-0.224,0
V0929,21,1,0.4778,-0.074,1
V0929,21,0,0.2021,0.007,0
V0931,15,7,0.16160000000000002,-0.128,0
V0931,15,6,0.17930000000000001,-0.069,0
V0931,15,5,0.1724,-0.092,0
V0931,15,4,0.23,0.1,0
V0931,15,3,0.15410000000000001,-0.153,0
V0931,15,2,0.164,-0.12,0
V0931,15,1,0.2195,0.065,0
V0931,15,0,0.1622,-0.126,0
V0931,18,7,0.23,0.1,0
V0931,18,6,0.15410000000000001,-0.153,0
V0931,18,5,0.164,-0.12,0
V0931,18,4,0.2195,0.065,0
V0931,18,3,0.1622,-0.126,0
V0931,18,2,0.11060000000000002,-0.298,0
V0931,18,1,0.14540000000000003,-0.182,0
V0931,18,0,0.1988,-0.004,0
V0931,21,7,0.2195,0.065,0
V0931,21,6,0.1622,-0.126,0
V0931,21,5,0.11060000000000002,-0.298,0
V0931,21,4,0.14540000000000003,-0.182,0
V0931,21,3,0.1988,-0.004,0
V0931,21,2,0.12050000000000001,-0.265,0
V0931,21,1,0.10520000000000002,-0.316,0
V0931,21,0,0.10010000000000001,-0.333,0
V0932,17,7,0.21710000000000002,0.057,0
V0932,17,6,0.2474,0.158,0
V0932,17,5,0.24230000000000002,0.141,0
V0932,17,4,0.16970000000000002,-0.101,0
V0932,17,3,0.2558,0.186,0
V0932,17,2,0.18560000000000001,-0.048,0
V0932,17,1,0.221,0.07,0
V0932,17,0,0.16340000000000002,-0.122,0
V0932,20,7,0.16970000000000002,-0.101,0
V0932,20,6,0.2558,0.186,0
V0932,20,5,0.18560000000000001,-0.048,0
V0932,20,4,0.221,0.07,0
V0932,20,3,0.16340000000000002,-0.122,0
V0932,20,2,0.10940000000000001,-0.302,0
V0932,20,1,0.11570000000000001,-0.281,0
V0932,20,0,0.45799999999999996,-0.14,1
V0933,18,7,0.15230000000000002,-0.159,0
V0933,18,6,0.18710000000000002,-0.043,0
V0933,18,5,0.2039,0.013,0
V0933,18,4,0.1673,-0.109,0
V0933,18,3,0.2354,0.118,0
V0933,18,2,0.18980000000000002,-0.034,0
V0933,18,1,0.15350000000000003,-0.155,0
V0933,18,0,0.1529,-0.157,0
V0933,20,7,0.2039,0.013,0
V0933,20,6,0.1673,-0.109,0
V0933,20,5,0.2354,0.118,0
V0933,20,4,0.18980000000000002,-0.034,0
V0933,20,3,0.15350000000000003,-0.155,0
V0933,20,2,0.1529,-0.157,0
V0933,20,1,0.07070000000000001,-0.431,0
V0933,20,0,0.11870000000000001,-0.271,0
V0933,21,7,0.1673,-0.109,0
V0933,21,6,0.2354,0.118,0
V0933,21,5,0.18980000000000002,-0.034,0
V0933,21,4,0.15350000000000003,-0.155,0
V0933,21,3,0.1529,-0.157,0
V0933,21,2,0.07070000000000001,-0.431,0
V0933,21,1,0.11870000000000001,-0.271,0
V0933,21,0,0.1706,-0.098,0
V0934,12,7,0.2177,0.059,0
V0934,12,6,0.2738,0.246,0
V0934,12,5,0.17300000000000001,-0.09,0
V0934,12,4,0.1724,-0.092,0
V0934,12,3,0.20450000000000002,0.015,0
V0934,12,2,0.21530000000000002,0.051,0
V0934,12,1,0.4895,-0.035,1
V0934,12,0,0.1721,-0.093,0
V0934,14,7,0.17300000000000001,-0.09,0
V0934,14,6,0.1724,-0.092,0
V0934,14,5,0.20450000000000002,0.015,0
V0934,14,4,0.21530000000000002,0.051,0
V0934,14,3,0.4895,-0.035,1
V0934,14,2,0.1721,-0.093,0
V0934,14,1,0.1595,-0.135,0
V0934,14,0,0.15680000000000002,-0.144,0
V0934,17,7,0.21530000000000002,0.051,0
V0934,17,6,0.4895,-0.035,1
V0934,17,5,0.1721,-0.093,0
V0934,17,4,0.1595,-0.135,0
V0934,17,3,0.15680000000000002,-0.144,0
V0934,17,2,0.158,-0.14,0
V0934,17,1,0.19190000000000002,-0.027,0
V0934,17,0,0.14720000000000003,-0.176,0
V0934,21,7,0.15680000000000002,-0.144,0
V0934,21,6,0.158,-0.14,0
V0934,21,5,0.19190000000000002,-0.027,0
V0934,21,4,0.14720000000000003,-0.176,0
V0934,21,3,0.434,-0.22,1
V0934,21,2,0.09050000000000001,-0.365,0
V0934,21,1,0.128,-0.24,0
V0934,21,0,0.10850000000000001,-0.305,0
V0937,18,7,0.10700000000000001,-0.31,0
V0937,18,6,0.05600000000000002,-0.48,0
V0937,18,5,0.0401,-0.533,0
V0937,18,4,0.09230000000000002,-0.359,0
V0937,18,3,0.1526,-0.158,0
V0937,18,2,0.030500000000000027,-0.565,0
V0937,18,1,0.07100000000000001,-0.43,0
V0937,18,0,0.061700000000000005,-0.461,0
V0937,19,7,0.05600000000000002,-0.48,0
V0937,19,6,0.0401,-0.533,0
V0937,19,5,0.09230000000000002,-0.359,0
V0937,19,4,0.1526,-0.158,0
V0937,19,3,0.030500000000000027,-0.565,0
V0937,19,2,0.07100000000000001,-0.43,0
V0937,19,1,0.061700000000000005,-0.461,0
V0937,19,0,0.068,-0.44,0
V0937,20,7,0.0401,-0.533,0
V0937,20,6,0.09230000000000002,-0.359,0
V0937,20,5,0.1526,-0.158,0
V0937,20,4,0.030500000000000027,-0.565,0
V0937,20,3,0.07100000000000001,-0.43,0
V0937,20,2,0.061700000000000005,-0.461,0
V0937,20,1,0.068,-0.44,0
V0937,20,0,0.07070000000000001,-0.431,0
V0937,21,7,0.09230000000000002,-0.359,0
V0937,21,6,0.1526,-0.158,0
V0937,21,5,0.030500000000000027,-0.565,0
V0937,21,4,0.07100000000000001,-0.43,0
V0937,21,3,0.061700000000000005,-0.461,0
V0937,21,2,0.068,-0.44,0
V0937,21,1,0.07070000000000001,-0.431,0
V0937,21,0,0.0695,-0.435,0
V0937,23,7,0.030500000000000027,-0.565,0
V0937,23,6,0.07100000000000001,-0.43,0
V0937,23,5,0.061700000000000005,-0.461,0
V0937,23,4,0.068,-0.44,0
V0937,23,3,0.07070000000000001,-0.431,0
V0937,23,2,0.0695,-0.435,0
V0937,23,1,0.0461,-0.513,0
V0937,23,0,0.134,-0.22,0
V0938,11,7,0.2411,0.137,0
V0938,11,6,0.18710000000000002,-0.043,0
V0938,11,5,0.2087,0.029,0
V0938,11,4,0.1715,-0.095,0
V0938,11,3,0.24980000000000002,0.166,0
V0938,11,2,0.1562,-0.146,0
V0938,11,1,0.18830000000000002,-0.039,0
V0938,11,0,0.11030000000000002,-0.299,0
V0938,15,7,0.24980000000000002,0.166,0
V0938,15,6,0.1562,-0.146,0
V0938,15,5,0.18830000000000002,-0.039,0
V0938,15,4,0.11030000000000002,-0.299,0
V0938,15,3,0.16790000000000002,-0.107,0
V0938,15,2,0.21710000000000002,0.057,0
V0938,15,1,0.164,-0.12,0
V0938,15,0,0.1034,-0.322,0
V0938,16,7,0.1562,-0.146,0
V0938,16,6,0.18830000000000002,-0.039,0
V0938,16,5,0.11030000000000002,-0.299,0
V0938,16,4,0.16790000000000002,-0.107,0
V0938,16,3,0.21710000000000002,0.057,0
V0938,16,2,0.164,-0.12,0
V0938,16,1,0.1034,-0.322,0
V0938,16,0,0.14120000000000002,-0.196,0
V0938,17,7,0.18830000000000002,-0.039,0
V0938,17,6,0.11030000000000002,-0.299,0
V0938,17,5,0.16790000000000002,-0.107,0
V0938,17,4,0.21710000000000002,0.057,0
V0938,17,3,0.164,-0.12,0
V0938,17,2,0.1034,-0.322,0
V0938,17,1,0.14120000000000002,-0.196,0
V0938,17,0,0.1208,-0.264,0
V0938,21,7,0.164,-0.12,0
V0938,21,6,0.1034,-0.322,0
V0938,21,5,0.14120000000000002,-0.196,0
V0938,21,4,0.1208,-0.264,0
V0938,21,3,0.41300000000000003,-0.29,1
V0938,21,2,0.4466,-0.178,1
V0938,21,1,0.06440000000000001,-0.452,0
V0938,21,0,0.10370000000000001,-0.321,0
V0938,22,7,0.1034,-0.322,0
V0938,22,6,0.14120000000000002,-0.196,0
V0938,22,5,0.1208,-0.264,0
V0938,22,4,0.41300000000000003,-0.29,1
V0938,22,3,0.4466,-0.178,1
V0938,22,2,0.06440000000000001,-0.452,0
V0938,22,1,0.10370000000000001,-0.321,0
V0938,22,0,0.08420000000000001,-0.386,0
V0938,23,7,0.14120000000000002,-0.196,0
V0938,23,6,0.1208,-0.264,0
V0938,23,5,0.41300000000000003,-0.29,1
V0938,23,4,0.4466,-0.178,1
V0938,23,3,0.06440000000000001,-0.452,0
V0938,23,2,0.10370000000000001,-0.321,0
V0938,23,1,0.08420000000000001,-0.386,0
V0938,23,0,0.3857,-0.381,1
V0940,13,7,0.116,-0.28,0
V0940,13,6,0.12050000000000001,-0.265,0
V0940,13,5,0.09860000000000001,-0.338,0
V0940,13,4,0.1799,-0.067,0
V0940,13,3,0.15710000000000002,-0.143,0
V0940,13,2,0.15200000000000002,-0.16,0
V0940,13,1,0.10670000000000002,-0.311,0
V0940,13,0,0.12530000000000002,-0.249,0
V0941,17,7,0.1895,-0.035,0
V0941,17,6,0.20720000000000002,0.024,0
V0941,17,5,0.1721,-0.093,0
V0941,17,4,0.11060000000000002,-0.298,0
V0941,17,3,0.13880000000000003,-0.204,0
V0941,17,2,0.13580000000000003,-0.214,0
V0941,17,1,0.1577,-0.141,0
V0941,17,0,0.16910000000000003,-0.103,0
V0941,19,7,0.1721,-0.093,0
V0941,19,6,0.11060000000000002,-0.298,0
V0941,19,5,0.13880000000000003,-0.204,0
V0941,19,4,0.13580000000000003,-0.214,0
V0941,19,3,0.1577,-0.141,0
V0941,19,2,0.16910000000000003,-0.103,0
V0941,19,1,0.06830000000000003,-0.439,0
V0941,19,0,0.09350000000000001,-0.355,0
V0941,20,7,0.11060000000000002,-0.298,0
V0941,20,6,0.13880000000000003,-0.204,0
V0941,20,5,0.13580000000000003,-0.214,0
V0941,20,4,0.1577,-0.141,0
V0941,20,3,0.16910000000000003,-0.103,0
V0941,20,2,0.06830000000000003,-0.439,0
V0941,20,1,0.09350000000000001,-0.355,0
V0941,20,0,0.4082,-0.306,1
V0943,17,7,0.1958,-0.014,0
V0943,17,6,0.1967,-0.011,0
V0943,17,5,0.1748,-0.084,0
V0943,17,4,0.2351,0.117,0
V0943,17,3,0.14300000000000002,-0.19,0
V0943,17,2,0.1376,-0.208,0
V0943,17,1,0.4208,-0.264,1
V0943,17,0,0.16670000000000001,-0.111,0
V0943,21,7,0.14300000000000002,-0.19,0
V0943,21,6,0.1376,-0.208,0
V0943,21,5,0.4208,-0.264,1
V0943,21,4,0.16670000000000001,-0.111,0
V0943,21,3,0.1193,-0.269,0
V0943,21,2,0.11540000000000002,-0.282,0
V0943,21,1,0.37460000000000004,-0.418,1
V0943,21,0,0.13790000000000002,-0.207,0
V0944,16,7,0.10760000000000002,-0.308,0
V0944,16,6,0.16310000000000002,-0.123,0
V0944,16,5,0.16160000000000002,-0.128,0
V0944,16,4,0.161,-0.13,0
V0944,16,3,0.1466,-0.178,0
V0944,16,2,0.13730000000000003,-0.209,0
V0944,16,1,0.14150000000000001,-0.195,0
V0944,16,0,0.09050000000000001,-0.365,0
V0944,17,7,0.16310000000000002,-0.123,0
V0944,17,6,0.16160000000000002,-0.128,0
V0944,17,5,0.161,-0.13,0
V0944,17,4,0.1466,-0.178,0
V0944,17,3,0.13730000000000003,-0.209,0
V0944,17,2,0.14150000000000001,-0.195,0
V0944,17,1,0.09050000000000001,-0.365,0
V0944,17,0,0.09350000000000001,-0.355,0
V0947,12,7,0.09590000000000003,-0.347,0
V0947,12,6,0.2018,0.006,0
V0947,12,5,0.18830000000000002,-0.039,0
V0947,12,4,0.16460000000000002,-0.118,0
V0947,12,3,0.4841,-0.053,1
V0947,12,2,0.15860000000000002,-0.138,0
V0947,12,1,0.203,0.01,0
V0947,12,0,0.10520000000000002,-0.316,0
V0947,13,7,0.2018,0.006,0
V0947,13,6,0.18830000000000002,-0.039,0
V0947,13,5,0.16460000000000002,-0.118,0
V0947,13,4,0.4841,-0.053,1
V0947,13,3,0.15860000000000002,-0.138,0
V0947,13,2,0.203,0.01,0
V0947,13,1,0.10520000000000002,-0.316,0
V0947,13,0,0.1403,-0.199,0
V0948,8,7,0.1814,-0.062,0
V0948,8,6,0.21650000000000003,0.055,0
V0948,8,5,0.1766,-0.078,0
V0948,8,4,0.2351,0.117,0
V0948,8,3,0.16820000000000002,-0.106,0
V0948,8,2,0.2384,0.128,0
V0948,8,1,0.2414,0.138,0
V0948,8,0,0.22790000000000002,0.093,0
V0948,18,7,0.224,0.08,0
V0948,18,6,0.1337,-0.221,0
V0948,18,5,0.1799,-0.067,0
V0948,18,4,0.12320000000000002,-0.256,0
V0948,18,3,0.1514,-0.162,0
V0948,18,2,0.21530000000000002,0.051,0
V0948,18,1,0.2213,0.071,0
V0948,18,0,0.22820000000000001,0.094,0
V0948,22,7,0.1514,-0.162,0
V0948,22,6,0.21530000000000002,0.051,0
V0948,22,5,0.2213,0.071,0
V0948,22,4,0.22820000000000001,0.094,0
V0948,22,3,0.19160000000000002,-0.028,0
V0948,22,2,0.13040000000000002,-0.232,0
V0948,22,1,0.1526,-0.158,0
V0948,22,0,0.13520000000000001,-0.216,0
V0953,6,5,0.2132,0.044,0
V0953,6,4,0.1826,-0.058,0
V0953,6,3,0.19340000000000002,-0.022,0
V0953,6,2,0.1433,-0.189,0
V0953,6,1,0.4367,-0.211,1
V0953,6,0,0.1643,-0.119,0
V0953,15,7,0.12890000000000001,-0.237,0
V0953,15,6,0.13190000000000002,-0.227,0
V0953,15,5,0.09080000000000002,-0.364,0
V0953,15,4,0.08600000000000002,-0.38,0
V0953,15,3,0.05780000000000002,-0.474,0
V0953,15,2,0.12350000000000001,-0.255,0
V0953,15,1,0.08030000000000001,-0.399,0
V0953,15,0,0.08480000000000001,-0.384,0
V0953,18,7,0.08600000000000002,-0.38,0
V0953,18,6,0.05780000000000002,-0.474,0
V0953,18,5,0.12350000000000001,-0.255,0
V0953,18,4,0.08030000000000001,-0.399,0
V0953,18,3,0.08480000000000001,-0.384,0
V0953,18,2,0.0,-0.813,0
V0953,18,1,0.02150000000000002,-0.595,0
V0953,18,0,0.0476,-0.508,0
V0953,20,7,0.12350000000000001,-0.255,0
V0953,20,6,0.08030000000000001,-0.399,0
V0953,20,5,0.08480000000000001,-0.384,0
V0953,20,4,0.0,-0.813,0
V0953,20,3,0.02150000000000002,-0.595,0
V0953,20,2,0.0476,-0.508,0
V0953,20,1,0.04370000000000002,-0.521,0
V0953,20,0,0.365,-0.45,1
V0954,22,7,0.1841,-0.053,0
V0954,22,6,0.19640000000000002,-0.012,0
V0954,22,5,0.17870000000000003,-0.071,0
V0954,22,4,0.2195,0.065,0
V0954,22,3,0.17270000000000002,-0.091,0
V0954,22,2,0.191,-0.03,0
V0954,22,1,0.1826,-0.058,0
V0954,22,0,0.1952,-0.016,0
V0955,14,7,0.13820000000000002,-0.206,0
V0955,14,6,0.13430000000000003,-0.219,0
V0955,14,5,0.12980000000000003,-0.234,0
V0955,14,4,0.14390000000000003,-0.187,0
V0955,14,3,0.14750000000000002,-0.175,0
V0955,14,2,0.14390000000000003,-0.187,0
V0955,14,1,0.10790000000000001,-0.307,0
V0955,14,0,0.14780000000000001,-0.174,0
V0955,19,7,0.14390000000000003,-0.187,0
V0955,19,6,0.10790000000000001,-0.307,0
V0955,19,5,0.14780000000000001,-0.174,0
V0955,19,4,0.08480000000000001,-0.384,0
V0955,19,3,0.3614,-0.462,1
V0955,19,2,0.12440000000000001,-0.252,0
V0955,19,1,0.02300000000000002,-0.59,0
V0955,19,0,0.05660000000000001,-0.478,0
V0955,22,7,0.08480000000000001,-0.384,0
V0955,22,6,0.3614,-0.462,1
V0955,22,5,0.12440000000000001,-0.252,0
V0955,22,4,0.02300000000000002,-0.59,0
V0955,22,3,0.05660000000000001,-0.478,0
V0955,22,2,0.0782,-0.406,0
V0955,22,1,0.3209,-0.597,1
V0955,22,0,0.052700000000000025,-0.491,0
V0957,3,2,0.2666,0.222,0
V0957,3,1,0.2513,0.171,0
V0957,3,0,0.22640000000000002,0.088,0
V0957,17,7,0.2396,0.132,0
V0957,17,6,0.2237,0.079,0
V0957,17,5,0.2324,0.108,0
V0957,17,4,0.2381,0.127,0
V0957,17,3,0.2432,0.144,0
V0957,17,2,0.2708,0.236,0
V0957,17,1,0.22310000000000002,0.077,0
V0957,17,0,0.14600000000000002,-0.18,0
V0958,16,7,0.2366,0.122,0
V0958,16,6,0.4808,-0.064,1
V0958,16,5,0.1943,-0.019,0
V0958,16,4,0.1625,-0.125,0
V0958,16,3,0.23450000000000001,0.115,0
V0958,16,2,0.2867,0.289,0
V0958,16,1,0.2519,0.173,0
V0958,16,0,0.2519,0.173,0
V0958,22,7,0.2519,0.173,0
V0958,22,6,0.2519,0.173,0
V0958,22,5,0.14900000000000002,-0.17,0
V0958,22,4,0.21830000000000002,0.061,0
V0958,22,3,0.1763,-0.079,0
V0958,22,2,0.14840000000000003,-0.172,0
V0958,22,1,0.11060000000000002,-0.298,0
V0958,22,0,0.116,-0.28,0
V0958,23,7,0.2519,0.173,0
V0958,23,6,0.14900000000000002,-0.17,0
V0958,23,5,0.21830000000000002,0.061,0
V0958,23,4,0.1763,-0.079,0
V0958,23,3,0.14840000000000003,-0.172,0
V0958,23,2,0.11060000000000002,-0.298,0
V0958,23,1,0.116,-0.28,0
V0958,23,0,0.12170000000000002,-0.261,0
V0959,19,7,0.134,-0.22,0
V0959,19,6,0.11300000000000002,-0.29,0
V0959,19,5,0.1754,-0.082,0
V0959,19,4,0.15350000000000003,-0.155,0
V0959,19,3,0.11420000000000002,-0.286,0
V0959,19,2,0.13580000000000003,-0.214,0
V0959,19,1,0.08120000000000001,-0.396,0
V0959,19,0,0.1532,-0.156,0
V0961,3,2,0.21380000000000002,0.046,0
V0961,3,1,0.19160000000000002,-0.028,0
V0961,3,0,0.5645,0.215,1
V0961,12,7,0.19460000000000002,-0.018,0
V0961,12,6,0.16970000000000002,-0.101,0
V0961,12,5,0.1802,-0.066,0
V0961,12,4,0.18200000000000002,-0.06,0
V0961,12,3,0.2114,0.038,0
V0961,12,2,0.1835,-0.055,0
V0961,12,1,0.1859,-0.047,0
V0961,12,0,0.18560000000000001,-0.048,0
V0961,13,7,0.16970000000000002,-0.101,0
V0961,13,6,0.1802,-0.066,0
V0961,13,5,0.18200000000000002,-0.06,0
V0961,13,4,0.2114,0.038,0
V0961,13,3,0.1835,-0.055,0
V0961,13,2,0.1859,-0.047,0
V0961,13,1,0.18560000000000001,-0.048,0
V0961,13,0,0.4457,-0.181,1
V0961,14,7,0.1802,-0.066,0
V0961,14,6,0.18200000000000002,-0.06,0
V0961,14,5,0.2114,0.038,0
V0961,14,4,0.1835,-0.055,0
V0961,14,3,0.1859,-0.047,0
V0961,14,2,0.18560000000000001,-0.048,0
V0961,14,1,0.4457,-0.181,1
V0961,14,0,0.14750000000000002,-0.175,0
V0961,15,7,0.18200000000000002,-0.06,0
V0961,15,6,0.2114,0.038,0
V0961,15,5,0.1835,-0.055,0
V0961,15,4,0.1859,-0.047,0
V0961,15,3,0.18560000000000001,-0.048,0
V0961,15,2,0.4457,-0.181,1
V0961,15,1,0.14750000000000002,-0.175,0
V0961,15,0,0.1208,-0.264,0
V0961,16,7,0.2114,0.038,0
V0961,16,6,0.1835,-0.055,0
V0961,16,5,0.1859,-0.047,0
V0961,16,4,0.18560000000000001,-0.048,0
V0961,16,3,0.4457,-0.181,1
V0961,16,2,0.14750000000000002,-0.175,0
V0961,16,1,0.1208,-0.264,0
V0961,16,0,0.4148,-0.284,1
V0961,19,7,0.18560000000000001,-0.048,0
V0961,19,6,0.4457,-0.181,1
V0961,19,5,0.14750000000000002,-0.175,0
V0961,19,4,0.1208,-0.264,0
V0961,19,3,0.4148,-0.284,1
V0961,19,2,0.14420000000000002,-0.186,0
V0961,19,1,0.13520000000000001,-0.216,0
V0961,19,0,0.1325,-0.225,0
V0961,21,7,0.14750000000000002,-0.175,0
V0961,21,6,0.1208,-0.264,0
V0961,21,5,0.4148,-0.284,1
V0961,21,4,0.14420000000000002,-0.186,0
V0961,21,3,0.13520000000000001,-0.216,0
V0961,21,2,0.1325,-0.225,0
V0961,21,1,0.10970000000000002,-0.301,0
V0961,21,0,0.1385,-0.205,0
V0961,23,7,0.4148,-0.284,1
V0961,23,6,0.14420000000000002,-0.186,0
V0961,23,5,0.13520000000000001,-0.216,0
V0961,23,4,0.1325,-0.225,0
V0961,23,3,0.10970000000000002,-0.301,0
V0961,23,2,0.1385,-0.205,0
V0961,23,1,0.11570000000000001,-0.281,0
V0961,23,0,0.1826,-0.058,0
V0963,13,7,0.16910000000000003,-0.103,0
V0963,13,6,0.18710000000000002,-0.043,0
V0963,13,5,0.17420000000000002,-0.086,0
V0963,13,4,0.14240000000000003,-0.192,0
V0963,13,3,0.10940000000000001,-0.302,0
V0963,13,2,0.1547,-0.151,0
V0963,13,1,0.4265,-0.245,1
V0963,13,0,0.125,-0.25,0
V0963,16,7,0.14240000000000003,-0.192,0
V0963,16,6,0.10940000000000001,-0.302,0
V0963,16,5,0.1547,-0.151,0
V0963,16,4,0.4265,-0.245,1
V0963,16,3,0.125,-0.25,0
V0963,16,2,0.1391,-0.203,0
V0963,16,1,0.12200000000000001,-0.26,0
V0963,16,0,0.12920000000000004,-0.236,0
V0964,18,7,0.43069999999999997,-0.231,1
V0964,18,6,0.16190000000000002,-0.127,0
V0964,18,5,0.5042,0.014,1
V0964,18,4,0.12350000000000001,-0.255,0
V0964,18,3,0.128,-0.24,0
V0964,18,2,0.203,0.01,0
V0964,18,1,0.43220000000000003,-0.226,1
V0964,18,0,0.09020000000000002,-0.366,0
V0966,22,7,0.2363,0.121,0
V0966,22,6,0.5756,0.252,1
V0966,22,5,0.1274,-0.242,0
V0966,22,4,0.19340000000000002,-0.022,0
V0966,22,3,0.1733,-0.089,0
V0966,22,2,0.1937,-0.021,0
V0966,22,1,0.17120000000000002,-0.096,0
V0966,22,0,0.137,-0.21,0
V0969,5,4,0.11900000000000001,-0.27,0
V0969,5,3,0.10490000000000001,-0.317,0
V0969,5,2,0.10010000000000001,-0.333,0
V0969,5,1,0.14900000000000002,-0.17,0
V0969,5,0,0.07430000000000003,-0.419,0
V0969,10,7,0.10010000000000001,-0.333,0
V0969,10,6,0.14900000000000002,-0.17,0
V0969,10,5,0.07430000000000003,-0.419,0
V0969,10,4,0.07220000000000001,-0.426,0
V0969,10,3,0.06920000000000001,-0.436,0
V0969,10,2,0.04670000000000002,-0.511,0
V0969,10,1,0.044300000000000006,-0.519,0
V0969,10,0,0.04940000000000003,-0.502,0
V0969,11,7,0.14900000000000002,-0.17,0
V0969,11,6,0.07430000000000003,-0.419,0
V0969,11,5,0.07220000000000001,-0.426,0
V0969,11,4,0.06920000000000001,-0.436,0
V0969,11,3,0.04670000000000002,-0.511,0
V0969,11,2,0.044300000000000006,-0.519,0
V0969,11,1,0.04940000000000003,-0.502,0
V0969,11,0,0.07640000000000002,-0.412,0
V0970,11,7,0.1988,-0.004,0
V0970,11,6,0.16790000000000002,-0.107,0
V0970,11,5,0.1703,-0.099,0
V0970,11,4,0.13490000000000002,-0.217,0
V0970,11,3,0.1532,-0.156,0
V0970,11,2,0.4187,-0.271,1
V0970,11,1,0.1826,-0.058,0
V0970,11,0,0.1325,-0.225,0
V0970,13,7,0.1703,-0.099,0
V0970,13,6,0.13490000000000002,-0.217,0
V0970,13,5,0.1532,-0.156,0
V0970,13,4,0.4187,-0.271,1
V0970,13,3,0.1826,-0.058,0
V0970,13,2,0.1325,-0.225,0
V0970,13,1,0.0989,-0.337,0
V0970,13,0,0.12260000000000001,-0.258,0
V0974,15,7,0.4187,-0.271,1
V0974,15,6,0.1865,-0.045,0
V0974,15,5,0.15410000000000001,-0.153,0
V0974,15,4,0.4481,-0.173,1
V0974,15,3,0.10460000000000001,-0.318,0
V0974,15,2,0.101,-0.33,0
V0974,15,1,0.03320000000000001,-0.556,0
V0974,15,0,0.06230000000000002,-0.459,0
V0974,21,7,0.03320000000000001,-0.556,0
V0974,21,6,0.06230000000000002,-0.459,0
V0974,21,5,0.07160000000000002,-0.428,0
V0974,21,4,0.036500000000000005,-0.545,0
V0974,21,3,0.07790000000000002,-0.407,0
V0974,21,2,0.06290000000000001,-0.457,0
V0974,21,1,0.0446,-0.518,0
V0974,21,0,0.07430000000000003,-0.419,0
V0976,8,7,0.1487,-0.171,0
V0976,8,6,0.19640000000000002,-0.012,0
V0976,8,5,0.1487,-0.171,0
V0976,8,4,0.09290000000000002,-0.357,0
V0976,8,3,0.13040000000000002,-0.232,0
V0976,8,2,0.5287999999999999,0.096,1
V0976,8,1,0.1652,-0.116,0
V0976,8,0,0.2255,0.085,0
V0976,21,7,0.18080000000000002,-0.064,0
V0976,21,6,0.08990000000000002,-0.367,0
V0976,21,5,0.15350000000000003,-0.155,0
